delegator,validator,bonded token
odin1yeuq4l0fhcj0t932uvefm7sxedkqc47xtu92xj,odinvaloper1jj2xx0en2wcs8vj3n4s6lkf8gjqqwtkh8996st,2000000000
odin1yeuq4l0fhcj0t932uvefm7sxedkqc47xtu92xj,odinvaloper1k4uuv8aanj3ejs0qhqmsax9d6lzmp0plz4zxu7,1750000000
odin1lxn6wcq7p6g7d5anwc56tnvtly7gxhu2hkjzm7,odinvaloper1s009mue6fg6usnd8dfyvtvcckndtxsxjd5shs7,512000000
odin1lxn6wcq7p6g7d5anwc56tnvtly7gxhu2hkjzm7,odinvaloper103yy6yxn7u3tfs25fr4xt4hyfq9h44ydw98n3z,500000000
odin1lxn6wcq7p6g7d5anwc56tnvtly7gxhu2hkjzm7,odinvaloper1tkv6yfg7ukeea58tf3fyhtmdm2hely8d8hnn2m,295000000
odin1uf4uwkeneagg65yxn8dx7qf4d69nsegs8gt7qx,odinvaloper1tkv6yfg7ukeea58tf3fyhtmdm2hely8d8hnn2m,838000000
odin1uf4uwkeneagg65yxn8dx7qf4d69nsegs8gt7qx,odinvaloper1jj2xx0en2wcs8vj3n4s6lkf8gjqqwtkh8996st,360000000
odin1uf4uwkeneagg65yxn8dx7qf4d69nsegs8gt7qx,odinvaloper1usa0ldz9lhfd7zf5h93qtzn0st9uqtd949x9ww,48000000
odin1lqk7gsq40dskpcukavkwuh7t73cnh9tjfgqxkp,odinvaloper1xgp94zvrqqk0mhd0eh4hqk27y4kjvq4jdwqcnz,1849970000040
odin1lqk7gsq40dskpcukavkwuh7t73cnh9tjfgqxkp,odinvaloper140l6y2gp3gxvay6qtn70re7z2s0gn57z9yperl,1250000000000
odin1lqk7gsq40dskpcukavkwuh7t73cnh9tjfgqxkp,odinvaloper1ns80t8zh50uelxrjw2ua6lchdym3j6xrgrwxg7,1000000000000
odin1lqk7gsq40dskpcukavkwuh7t73cnh9tjfgqxkp,odinvaloper1prdr5g0mad8430ru4y0gpttyhhd4pm6yqz686s,1000000000000
odin1lqk7gsq40dskpcukavkwuh7t73cnh9tjfgqxkp,odinvaloper16l94qycfsepcyxsg5ygt3krwrzeepzj380qy8y,900000000000
odin1lqk7gsq40dskpcukavkwuh7t73cnh9tjfgqxkp,odinvaloper1ku6dsk0rh8l0me8j0lkks3sefsr90hd2z8g06e,900000000000
odin1lqk7gsq40dskpcukavkwuh7t73cnh9tjfgqxkp,odinvaloper103yy6yxn7u3tfs25fr4xt4hyfq9h44ydw98n3z,650000000000
odin1lqk7gsq40dskpcukavkwuh7t73cnh9tjfgqxkp,odinvaloper1k4uuv8aanj3ejs0qhqmsax9d6lzmp0plz4zxu7,547500007870
odin1lqk7gsq40dskpcukavkwuh7t73cnh9tjfgqxkp,odinvaloper1weryas9wx2saawjuefxtkxt0ayv9956ytmls6h,519999999999
odin1lqk7gsq40dskpcukavkwuh7t73cnh9tjfgqxkp,odinvaloper1tkv6yfg7ukeea58tf3fyhtmdm2hely8d8hnn2m,500000000000
odin1lqk7gsq40dskpcukavkwuh7t73cnh9tjfgqxkp,odinvaloper1ypmlekjd2mhjlh0263wtqjmskz77sclsxchm53,500000000000
odin1lqk7gsq40dskpcukavkwuh7t73cnh9tjfgqxkp,odinvaloper12hpn6mxulk8gt9zu0hs5lv20y666gmuszjfy3h,500000000000
odin1lqk7gsq40dskpcukavkwuh7t73cnh9tjfgqxkp,odinvaloper10u2g5yhvtm0d76f860kggp6lakge4q8hj59tn5,449955000015
odin1lqk7gsq40dskpcukavkwuh7t73cnh9tjfgqxkp,odinvaloper16669s8yp90uvnpn2377rzxp5f2wgdm3frk2tmp,400000013076
odin1lqk7gsq40dskpcukavkwuh7t73cnh9tjfgqxkp,odinvaloper12j5xj3dz6vzj4tympst9kmrxpahew0ppu6jhgw,399986000492
odin1lqk7gsq40dskpcukavkwuh7t73cnh9tjfgqxkp,odinvaloper1hz4ec0y6unshsfdwk2qj3dm3htky8yez486u25,350000000000
odin1lqk7gsq40dskpcukavkwuh7t73cnh9tjfgqxkp,odinvaloper1dtjflhhejdnw6frxqqwczpttt8jr3p7qf0el0v,309989000027
odin1lqk7gsq40dskpcukavkwuh7t73cnh9tjfgqxkp,odinvaloper1pjcyssl7ewhtlp4dqn596hu3gr7xs9su2z67tp,299915000044
odin1lqk7gsq40dskpcukavkwuh7t73cnh9tjfgqxkp,odinvaloper1hl0lduu35a9f6awf3nr4uqk7u4z6yhj6s9g4pm,250000000000
odin1lqk7gsq40dskpcukavkwuh7t73cnh9tjfgqxkp,odinvaloper1s009mue6fg6usnd8dfyvtvcckndtxsxjd5shs7,250000000000
odin1lqk7gsq40dskpcukavkwuh7t73cnh9tjfgqxkp,odinvaloper1jj2xx0en2wcs8vj3n4s6lkf8gjqqwtkh8996st,250000000000
odin1lqk7gsq40dskpcukavkwuh7t73cnh9tjfgqxkp,odinvaloper1gr249nhe8y8mdls0z82nfkh2a7xwm7xy7f4m03,249975000046
odin1lqk7gsq40dskpcukavkwuh7t73cnh9tjfgqxkp,odinvaloper1fupf80rhes3vu25vgjsk6sp8t68urpldecak8y,200000000000
odin1lqk7gsq40dskpcukavkwuh7t73cnh9tjfgqxkp,odinvaloper14da0ag6pcf7hlgh54unm8udcm8flctna3djra7,150000000000
odin1lqk7gsq40dskpcukavkwuh7t73cnh9tjfgqxkp,odinvaloper1svt6pg0p9qnsd2vjx062yt2843nnvtxcsu4kzj,150000000000
odin1lqk7gsq40dskpcukavkwuh7t73cnh9tjfgqxkp,odinvaloper18xzaak0mxtzy9dsral8yucpfdak7mhc3ywjapu,150000000000
odin1lqk7gsq40dskpcukavkwuh7t73cnh9tjfgqxkp,odinvaloper1pfs42htt5w4d65rjt9cs283c2sre4tf3t4sfl7,149973002765
odin1lqk7gsq40dskpcukavkwuh7t73cnh9tjfgqxkp,odinvaloper1phaq5u2xw5489ntchtdd8y4j6a65gfhechmgde,100000000000
odin1lqk7gsq40dskpcukavkwuh7t73cnh9tjfgqxkp,odinvaloper1evv5y2ake002n9l27t5qhqcwhgwd6up2mpuyj0,99939999999
odin1lqk7gsq40dskpcukavkwuh7t73cnh9tjfgqxkp,odinvaloper10p5ry5ws70jfn62fjw3pa6nfxrut5p2ct3akjw,80000000000
odin1lqk7gsq40dskpcukavkwuh7t73cnh9tjfgqxkp,odinvaloper1wvr8qn05m4jl8xvg4uyvun0dkydt7evshhfcht,0
odin1lqk7gsq40dskpcukavkwuh7t73cnh9tjfgqxkp,odinvaloper1lrgq04n9vu0qqql59t5l2wa7xfylg57d4kgwk6,0
odin1ntugl9874zqs06afu08l3lusuv0ch808purxd2,odinvaloper12hpn6mxulk8gt9zu0hs5lv20y666gmuszjfy3h,1138367202
odin1ntugl9874zqs06afu08l3lusuv0ch808purxd2,odinvaloper1k4uuv8aanj3ejs0qhqmsax9d6lzmp0plz4zxu7,83000000
odin12hpn6mxulk8gt9zu0hs5lv20y666gmus00a6cr,odinvaloper12hpn6mxulk8gt9zu0hs5lv20y666gmuszjfy3h,4229924324
odin12hpn6mxulk8gt9zu0hs5lv20y666gmus00a6cr,odinvaloper1k4uuv8aanj3ejs0qhqmsax9d6lzmp0plz4zxu7,3837841148
odin12hpn6mxulk8gt9zu0hs5lv20y666gmus00a6cr,odinvaloper1ypmlekjd2mhjlh0263wtqjmskz77sclsxchm53,1543287919
odin1r8586z0uy326gm5mc27x43hfnl66cjaxrsm2n6,odinvaloper10u2g5yhvtm0d76f860kggp6lakge4q8hj59tn5,5152488700
odin1r8586z0uy326gm5mc27x43hfnl66cjaxrsm2n6,odinvaloper1s009mue6fg6usnd8dfyvtvcckndtxsxjd5shs7,5029998700
odin1r8586z0uy326gm5mc27x43hfnl66cjaxrsm2n6,odinvaloper19mhtrvu5tzfr0mdyjnejggltjah803yzgltu88,5000000785
odin1r8586z0uy326gm5mc27x43hfnl66cjaxrsm2n6,odinvaloper1tkv6yfg7ukeea58tf3fyhtmdm2hely8d8hnn2m,260000000
odin1vcdavx4c4dr9vglmltnctvsj6juzj35ln4589q,odinvaloper1wuwhanclwh9ckpe6z6480t3pjjpk7dsj2trk9p,526000000
odin1vcdavx4c4dr9vglmltnctvsj6juzj35ln4589q,odinvaloper1pcwlans8a2xtfddx04n6vhal5wx8jsvmxean8n,200004900
odin160wdvp32nwrj8nqvdyvgn84vq8mvd8dvy2caw9,odinvaloper1prdr5g0mad8430ru4y0gpttyhhd4pm6yqz686s,9999999999
odin160wdvp32nwrj8nqvdyvgn84vq8mvd8dvy2caw9,odinvaloper1phaq5u2xw5489ntchtdd8y4j6a65gfhechmgde,0
odin1u3e6cd7aad2uz8uhhetez5x0junflm8luhvg5g,odinvaloper18xzaak0mxtzy9dsral8yucpfdak7mhc3ywjapu,80660000000
odin1u3e6cd7aad2uz8uhhetez5x0junflm8luhvg5g,odinvaloper1pjcyssl7ewhtlp4dqn596hu3gr7xs9su2z67tp,28359000000
odin1u3e6cd7aad2uz8uhhetez5x0junflm8luhvg5g,odinvaloper12j5xj3dz6vzj4tympst9kmrxpahew0ppu6jhgw,20000000000
odin1u3e6cd7aad2uz8uhhetez5x0junflm8luhvg5g,odinvaloper1prdr5g0mad8430ru4y0gpttyhhd4pm6yqz686s,18800000000
odin1u3e6cd7aad2uz8uhhetez5x0junflm8luhvg5g,odinvaloper1usa0ldz9lhfd7zf5h93qtzn0st9uqtd949x9ww,11000000000
odin1dp4c9jrv85nthgkzpth2uug857ep6rshse0pr2,odinvaloper1ns80t8zh50uelxrjw2ua6lchdym3j6xrgrwxg7,708587111
odin1dp4c9jrv85nthgkzpth2uug857ep6rshse0pr2,odinvaloper103yy6yxn7u3tfs25fr4xt4hyfq9h44ydw98n3z,141731162
odin1dp4c9jrv85nthgkzpth2uug857ep6rshse0pr2,odinvaloper10u2g5yhvtm0d76f860kggp6lakge4q8hj59tn5,0
odin1anzg2ggrnv8r3a34kas0h3t7f0d4jh7u2f0ndf,odinvaloper10u2g5yhvtm0d76f860kggp6lakge4q8hj59tn5,7467953130
odin1anzg2ggrnv8r3a34kas0h3t7f0d4jh7u2f0ndf,odinvaloper140l6y2gp3gxvay6qtn70re7z2s0gn57z9yperl,6744000000
odin1anzg2ggrnv8r3a34kas0h3t7f0d4jh7u2f0ndf,odinvaloper1ns80t8zh50uelxrjw2ua6lchdym3j6xrgrwxg7,5670000000
odin1anzg2ggrnv8r3a34kas0h3t7f0d4jh7u2f0ndf,odinvaloper1tkv6yfg7ukeea58tf3fyhtmdm2hely8d8hnn2m,1035000000
odin1anzg2ggrnv8r3a34kas0h3t7f0d4jh7u2f0ndf,odinvaloper16l94qycfsepcyxsg5ygt3krwrzeepzj380qy8y,800005030
odin1anzg2ggrnv8r3a34kas0h3t7f0d4jh7u2f0ndf,odinvaloper103yy6yxn7u3tfs25fr4xt4hyfq9h44ydw98n3z,120000000
odin1gemz69k8t63pl8cnz0ly9rju46hfjkxsw9rxtu,odinvaloper1ku6dsk0rh8l0me8j0lkks3sefsr90hd2z8g06e,5000000000
odin1gemz69k8t63pl8cnz0ly9rju46hfjkxsw9rxtu,odinvaloper1weryas9wx2saawjuefxtkxt0ayv9956ytmls6h,5000000000
odin1gemz69k8t63pl8cnz0ly9rju46hfjkxsw9rxtu,odinvaloper16l94qycfsepcyxsg5ygt3krwrzeepzj380qy8y,5000000000
odin1gemz69k8t63pl8cnz0ly9rju46hfjkxsw9rxtu,odinvaloper12hpn6mxulk8gt9zu0hs5lv20y666gmuszjfy3h,4000000000
odin19gdy0a4n8z7qd69rm6s8dl08s59u7860sd30t8,odinvaloper1tkv6yfg7ukeea58tf3fyhtmdm2hely8d8hnn2m,41359199999
odin19gdy0a4n8z7qd69rm6s8dl08s59u7860sd30t8,odinvaloper10u2g5yhvtm0d76f860kggp6lakge4q8hj59tn5,3666
odin148v42m525qvkhqv4z6l70ww655v8458kmedlw3,odinvaloper1wuwhanclwh9ckpe6z6480t3pjjpk7dsj2trk9p,399990000000
odin148v42m525qvkhqv4z6l70ww655v8458kmedlw3,odinvaloper140l6y2gp3gxvay6qtn70re7z2s0gn57z9yperl,250000000000
odin148v42m525qvkhqv4z6l70ww655v8458kmedlw3,odinvaloper1svt6pg0p9qnsd2vjx062yt2843nnvtxcsu4kzj,250000000000
odin148v42m525qvkhqv4z6l70ww655v8458kmedlw3,odinvaloper12j5xj3dz6vzj4tympst9kmrxpahew0ppu6jhgw,250000000000
odin148v42m525qvkhqv4z6l70ww655v8458kmedlw3,odinvaloper1tkv6yfg7ukeea58tf3fyhtmdm2hely8d8hnn2m,250000000000
odin148v42m525qvkhqv4z6l70ww655v8458kmedlw3,odinvaloper14da0ag6pcf7hlgh54unm8udcm8flctna3djra7,200000000000
odin148v42m525qvkhqv4z6l70ww655v8458kmedlw3,odinvaloper103yy6yxn7u3tfs25fr4xt4hyfq9h44ydw98n3z,200000000000
odin148v42m525qvkhqv4z6l70ww655v8458kmedlw3,odinvaloper10u2g5yhvtm0d76f860kggp6lakge4q8hj59tn5,99990000003
odin148v42m525qvkhqv4z6l70ww655v8458kmedlw3,odinvaloper16l94qycfsepcyxsg5ygt3krwrzeepzj380qy8y,61000000000
odin148v42m525qvkhqv4z6l70ww655v8458kmedlw3,odinvaloper1ns80t8zh50uelxrjw2ua6lchdym3j6xrgrwxg7,50000000000
odin1lkznpljvglyfehzngujl93l0d3elfvuaskt0g0,odinvaloper13vlywycxkfwgjkj9pprnmh5nhc45t0ggm4gw55,13800000000
odin1lkznpljvglyfehzngujl93l0d3elfvuaskt0g0,odinvaloper1tkv6yfg7ukeea58tf3fyhtmdm2hely8d8hnn2m,13500000000
odin1lkznpljvglyfehzngujl93l0d3elfvuaskt0g0,odinvaloper1phaq5u2xw5489ntchtdd8y4j6a65gfhechmgde,0
odin1gkgyfg50kxw73kqhpnmjt7ralf8wvla4saze3x,odinvaloper10u2g5yhvtm0d76f860kggp6lakge4q8hj59tn5,7256426300
odin1gkgyfg50kxw73kqhpnmjt7ralf8wvla4saze3x,odinvaloper1tkv6yfg7ukeea58tf3fyhtmdm2hely8d8hnn2m,1065000000
odin15hdq5cljxf9tuk36cddrnperpfedagvgvna6tj,odinvaloper1tkv6yfg7ukeea58tf3fyhtmdm2hely8d8hnn2m,50000000000
odin15hdq5cljxf9tuk36cddrnperpfedagvgvna6tj,odinvaloper103yy6yxn7u3tfs25fr4xt4hyfq9h44ydw98n3z,41000000000
odin15hdq5cljxf9tuk36cddrnperpfedagvgvna6tj,odinvaloper16l94qycfsepcyxsg5ygt3krwrzeepzj380qy8y,29000000000
odin15hdq5cljxf9tuk36cddrnperpfedagvgvna6tj,odinvaloper140l6y2gp3gxvay6qtn70re7z2s0gn57z9yperl,29000000000
odin10u2g5yhvtm0d76f860kggp6lakge4q8hlf346q,odinvaloper10u2g5yhvtm0d76f860kggp6lakge4q8hj59tn5,17069878492
odin10u2g5yhvtm0d76f860kggp6lakge4q8hlf346q,odinvaloper1evv5y2ake002n9l27t5qhqcwhgwd6up2mpuyj0,749925001
odin10u2g5yhvtm0d76f860kggp6lakge4q8hlf346q,odinvaloper1k4uuv8aanj3ejs0qhqmsax9d6lzmp0plz4zxu7,500000000
odin10u2g5yhvtm0d76f860kggp6lakge4q8hlf346q,odinvaloper1z2mdr2unlrnqnwzu03ujym078pp8g4wy9k6hqd,205000000
odin10u2g5yhvtm0d76f860kggp6lakge4q8hlf346q,odinvaloper1wuwhanclwh9ckpe6z6480t3pjjpk7dsj2trk9p,200000000
odin10u2g5yhvtm0d76f860kggp6lakge4q8hlf346q,odinvaloper1k9xkg2nfm0h85ew9lc8ut7sc5lcvyspkfdlatg,200000000
odin10u2g5yhvtm0d76f860kggp6lakge4q8hlf346q,odinvaloper1x7s0jhpx8zjtcj93wsnt879muwh0hqeszp278y,190000000
odin10u2g5yhvtm0d76f860kggp6lakge4q8hlf346q,odinvaloper1mzfn23hpd7nuwxgy433f7qvra89utv3hrwvvmn,120000000
odin1sqm0rm2w52lg07g0v9kynt6zqqghlfvupkvqra,odinvaloper1usa0ldz9lhfd7zf5h93qtzn0st9uqtd949x9ww,500000000
odin1sqm0rm2w52lg07g0v9kynt6zqqghlfvupkvqra,odinvaloper1prdr5g0mad8430ru4y0gpttyhhd4pm6yqz686s,500000000
odin10e79zlu3z0zy74pdkgss6982lww7xv2nwl08s7,odinvaloper1ku6dsk0rh8l0me8j0lkks3sefsr90hd2z8g06e,200000000
odin10e79zlu3z0zy74pdkgss6982lww7xv2nwl08s7,odinvaloper12j5xj3dz6vzj4tympst9kmrxpahew0ppu6jhgw,200000000
odin1k4uuv8aanj3ejs0qhqmsax9d6lzmp0pl0gkc42,odinvaloper1k4uuv8aanj3ejs0qhqmsax9d6lzmp0plz4zxu7,12194249276
odin1k4uuv8aanj3ejs0qhqmsax9d6lzmp0pl0gkc42,odinvaloper1ypmlekjd2mhjlh0263wtqjmskz77sclsxchm53,11409661931
odin1k4uuv8aanj3ejs0qhqmsax9d6lzmp0pl0gkc42,odinvaloper12hpn6mxulk8gt9zu0hs5lv20y666gmuszjfy3h,229499856
odin1xf4wj67mjqacwvt2uy5tsxfzj8v4ls36whp7al,odinvaloper1s009mue6fg6usnd8dfyvtvcckndtxsxjd5shs7,2861150000
odin1xf4wj67mjqacwvt2uy5tsxfzj8v4ls36whp7al,odinvaloper10u2g5yhvtm0d76f860kggp6lakge4q8hj59tn5,2534746500
odin1xf4wj67mjqacwvt2uy5tsxfzj8v4ls36whp7al,odinvaloper16l94qycfsepcyxsg5ygt3krwrzeepzj380qy8y,1530000000
odin1xf4wj67mjqacwvt2uy5tsxfzj8v4ls36whp7al,odinvaloper1ns80t8zh50uelxrjw2ua6lchdym3j6xrgrwxg7,793060000
odin1xf4wj67mjqacwvt2uy5tsxfzj8v4ls36whp7al,odinvaloper19mhtrvu5tzfr0mdyjnejggltjah803yzgltu88,741000121
odin13u9fk0juue6uyf9t6vrsn6c2czt30dack393q7,odinvaloper1ns80t8zh50uelxrjw2ua6lchdym3j6xrgrwxg7,1011530335
odin13u9fk0juue6uyf9t6vrsn6c2czt30dack393q7,odinvaloper1tkv6yfg7ukeea58tf3fyhtmdm2hely8d8hnn2m,235500000
odin13u9fk0juue6uyf9t6vrsn6c2czt30dack393q7,odinvaloper1pcwlans8a2xtfddx04n6vhal5wx8jsvmxean8n,926025
odin14jjayrk7nsr2qm77xxc8majr88hfgjt6fhanxt,odinvaloper1svt6pg0p9qnsd2vjx062yt2843nnvtxcsu4kzj,26500000000
odin14jjayrk7nsr2qm77xxc8majr88hfgjt6fhanxt,odinvaloper1tkv6yfg7ukeea58tf3fyhtmdm2hely8d8hnn2m,1500000000
odin14jjayrk7nsr2qm77xxc8majr88hfgjt6fhanxt,odinvaloper1lrdn3s6guqgzfc96kesfk3fg3cufn5jsjg9lxd,100000000
odin1xmxth02jp0hq99m6yd2vdhkrlvzrk4xnges0z9,odinvaloper1k4uuv8aanj3ejs0qhqmsax9d6lzmp0plz4zxu7,2970000000
odin1xmxth02jp0hq99m6yd2vdhkrlvzrk4xnges0z9,odinvaloper1usa0ldz9lhfd7zf5h93qtzn0st9uqtd949x9ww,1000000000
odin1xmxth02jp0hq99m6yd2vdhkrlvzrk4xnges0z9,odinvaloper16669s8yp90uvnpn2377rzxp5f2wgdm3frk2tmp,600000000
odin1xmxth02jp0hq99m6yd2vdhkrlvzrk4xnges0z9,odinvaloper1weryas9wx2saawjuefxtkxt0ayv9956ytmls6h,500000000
odin1xmxth02jp0hq99m6yd2vdhkrlvzrk4xnges0z9,odinvaloper1hz4ec0y6unshsfdwk2qj3dm3htky8yez486u25,500000000
odin1xmxth02jp0hq99m6yd2vdhkrlvzrk4xnges0z9,odinvaloper1lrdn3s6guqgzfc96kesfk3fg3cufn5jsjg9lxd,500000000
odin1xmxth02jp0hq99m6yd2vdhkrlvzrk4xnges0z9,odinvaloper16l94qycfsepcyxsg5ygt3krwrzeepzj380qy8y,310000000
odin1xmxth02jp0hq99m6yd2vdhkrlvzrk4xnges0z9,odinvaloper140l6y2gp3gxvay6qtn70re7z2s0gn57z9yperl,110000000
odin1xmxth02jp0hq99m6yd2vdhkrlvzrk4xnges0z9,odinvaloper1pcwlans8a2xtfddx04n6vhal5wx8jsvmxean8n,1998
odin1v8d2n8stdeqtgtrrs6ala06pnwastrv0dlkkv4,odinvaloper1ns80t8zh50uelxrjw2ua6lchdym3j6xrgrwxg7,87114
odin1v8d2n8stdeqtgtrrs6ala06pnwastrv0dlkkv4,odinvaloper1tkv6yfg7ukeea58tf3fyhtmdm2hely8d8hnn2m,3966
odin1n3djcxu5nv0yn686rwm9xdqpmhj06fxza2u6km,odinvaloper19mhtrvu5tzfr0mdyjnejggltjah803yzgltu88,4569630044
odin1n3djcxu5nv0yn686rwm9xdqpmhj06fxza2u6km,odinvaloper1tkv6yfg7ukeea58tf3fyhtmdm2hely8d8hnn2m,1993437426
odin1n3djcxu5nv0yn686rwm9xdqpmhj06fxza2u6km,odinvaloper1ypmlekjd2mhjlh0263wtqjmskz77sclsxchm53,249841
odin1n3djcxu5nv0yn686rwm9xdqpmhj06fxza2u6km,odinvaloper10u2g5yhvtm0d76f860kggp6lakge4q8hj59tn5,0
odin1r80s7clullq9caln92fy7xhp7598ymjmakxwc4,odinvaloper1tkv6yfg7ukeea58tf3fyhtmdm2hely8d8hnn2m,1530000000
odin1r80s7clullq9caln92fy7xhp7598ymjmakxwc4,odinvaloper16l94qycfsepcyxsg5ygt3krwrzeepzj380qy8y,500000000
odin1r80s7clullq9caln92fy7xhp7598ymjmakxwc4,odinvaloper1s009mue6fg6usnd8dfyvtvcckndtxsxjd5shs7,416000000
odin1r80s7clullq9caln92fy7xhp7598ymjmakxwc4,odinvaloper1ns80t8zh50uelxrjw2ua6lchdym3j6xrgrwxg7,269000000
odin1snnphc4n9d2cpfg0a8w3d3qmt8sh7ha4pghcq5,odinvaloper1ns80t8zh50uelxrjw2ua6lchdym3j6xrgrwxg7,101502131
odin1snnphc4n9d2cpfg0a8w3d3qmt8sh7ha4pghcq5,odinvaloper1s009mue6fg6usnd8dfyvtvcckndtxsxjd5shs7,1500000
odin1ajehqr072vh9srddl063n8cqzz2tkcnuyp5cr0,odinvaloper1wm93qtv8gtr2x83cm2hddk02k8z2vkwc4j4x8s,9999
odin1ajehqr072vh9srddl063n8cqzz2tkcnuyp5cr0,odinvaloper1phaq5u2xw5489ntchtdd8y4j6a65gfhechmgde,999
odin162pvxklt23w6q095nz357y8yeqct0flqa5wd3z,odinvaloper10u2g5yhvtm0d76f860kggp6lakge4q8hj59tn5,15127575100
odin162pvxklt23w6q095nz357y8yeqct0flqa5wd3z,odinvaloper1s009mue6fg6usnd8dfyvtvcckndtxsxjd5shs7,8830000000
odin162pvxklt23w6q095nz357y8yeqct0flqa5wd3z,odinvaloper1k4uuv8aanj3ejs0qhqmsax9d6lzmp0plz4zxu7,6984000000
odin162pvxklt23w6q095nz357y8yeqct0flqa5wd3z,odinvaloper1ns80t8zh50uelxrjw2ua6lchdym3j6xrgrwxg7,5916000000
odin162pvxklt23w6q095nz357y8yeqct0flqa5wd3z,odinvaloper1wuwhanclwh9ckpe6z6480t3pjjpk7dsj2trk9p,1000000
odin162pvxklt23w6q095nz357y8yeqct0flqa5wd3z,odinvaloper1k9xkg2nfm0h85ew9lc8ut7sc5lcvyspkfdlatg,1000000
odin1snfaww4r9ek2ahvwhmy5lmmm2st92ryyvf8zv9,odinvaloper140l6y2gp3gxvay6qtn70re7z2s0gn57z9yperl,193707202
odin1snfaww4r9ek2ahvwhmy5lmmm2st92ryyvf8zv9,odinvaloper12j5xj3dz6vzj4tympst9kmrxpahew0ppu6jhgw,145641657
odin163f4akptgz8xqp26e7xlt04hwd9asgxy6pqa9w,odinvaloper1phaq5u2xw5489ntchtdd8y4j6a65gfhechmgde,4000000
odin163f4akptgz8xqp26e7xlt04hwd9asgxy6pqa9w,odinvaloper1wm93qtv8gtr2x83cm2hddk02k8z2vkwc4j4x8s,2999999
odin163f4akptgz8xqp26e7xlt04hwd9asgxy6pqa9w,odinvaloper1tkv6yfg7ukeea58tf3fyhtmdm2hely8d8hnn2m,2000000
odin163f4akptgz8xqp26e7xlt04hwd9asgxy6pqa9w,odinvaloper1prdr5g0mad8430ru4y0gpttyhhd4pm6yqz686s,2000000
odin163f4akptgz8xqp26e7xlt04hwd9asgxy6pqa9w,odinvaloper1usa0ldz9lhfd7zf5h93qtzn0st9uqtd949x9ww,1000000
odin1hk6nkuap3tcum9ll9lmvz8h5nk9zhrwhydreqe,odinvaloper19mhtrvu5tzfr0mdyjnejggltjah803yzgltu88,80430739346
odin1hk6nkuap3tcum9ll9lmvz8h5nk9zhrwhydreqe,odinvaloper10u2g5yhvtm0d76f860kggp6lakge4q8hj59tn5,0
odin1dt3f9vkqrvfkvq4uf0fmwwf89zqdfcxux7kztl,odinvaloper1tkv6yfg7ukeea58tf3fyhtmdm2hely8d8hnn2m,61253056917
odin1dt3f9vkqrvfkvq4uf0fmwwf89zqdfcxux7kztl,odinvaloper1mzfn23hpd7nuwxgy433f7qvra89utv3hrwvvmn,5000
